a,b,channel,diffs,equivalence_hi90,equivalence_lo90,equivalence_margin,equivalence_verdict,equivalent,family_label,hi,holm_note,in_family,is_primary,lo,mean,method,metric,n_boot,n_diffs,n_scenes,n_scenes_dropped,n_units,n_units_dropped,p_bootstrap,p_holm,p_raw,p_source,p_wilcoxon,scenes_only_in_a,scenes_only_in_b,significant_at_95,significant_holm,unit_of_independence,units,units_only_in_a,units_only_in_b
B3,B4,mild,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.0,0.0,0.5,еквівалентність у межах ±0.5 показана (90% CI [+0.00; +0.00]),True,exploratory,0.0,поза наперед оголошеною сім'єю; не коригується,False,False,0.0,0.0,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,1.0,nan,1.0,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.0,,,False,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B3,B4t,mild,1.241834;1.393636;1.145358;2.018354;1.271518;1.334507;1.257648;1.177606;1.229403;1.146628;1.095503;1.325264;1.076253;1.149182;1.312411;1.064935;1.122089,1.3515540069533756,1.1833577074716364,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+1.18; +1.35]): різниця просто не встановлена,False,exploratory,1.3730118256594521,поза наперед оголошеною сім'єю; не коригується,False,False,1.174564486006373,1.2565957698717962,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B3,P,mild,2.637062;2.435824;2.227498;2.974631;2.537432;2.549664;2.349339;2.490355;2.564561;2.098147;2.026194;2.145496;1.743180;2.035495;2.420656;2.157813;2.164331,2.4418288171006437,2.214649683828058,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+2.21; +2.44]): різниця просто не встановлена,False,pre-declared,2.4635117539628584,,True,False,2.192488806540845,2.3269221899930024,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B4,B4t,mild,1.241834;1.393636;1.145358;2.018354;1.271518;1.334507;1.257648;1.177606;1.229403;1.146628;1.095503;1.325264;1.076253;1.149182;1.312411;1.064935;1.122089,1.3515540069533756,1.1833577074716364,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+1.18; +1.35]): різниця просто не встановлена,False,pre-declared,1.3730118256594521,,True,False,1.174564486006373,1.2565957698717962,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B4,P,mild,2.637062;2.435824;2.227498;2.974631;2.537432;2.549664;2.349339;2.490355;2.564561;2.098147;2.026194;2.145496;1.743180;2.035495;2.420656;2.157813;2.164331,2.4418288171006437,2.214649683828058,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+2.21; +2.44]): різниця просто не встановлена,False,pre-declared,2.4635117539628584,,True,True,2.192488806540845,2.3269221899930024,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B4t,P,mild,1.395228;1.042189;1.082140;0.956277;1.265914;1.215157;1.091691;1.312749;1.335158;0.951519;0.930691;0.820232;0.666927;0.886312;1.108245;1.092878;1.042242,1.1435148656625647,0.994170603982102,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.99; +1.14]): різниця просто не встановлена,False,pre-declared,1.1574543703038074,,True,False,0.9794288918565676,1.0703264201212057,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,0.0004999500049995,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,True,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B0a-R,moderate,-1.937374;-2.573539;-2.277973;-3.252772;-2.400880;-2.167780;-2.638251;-1.776862;-1.942373;-2.357192;-2.055396;-2.206227;-2.158557;-2.658949;-2.036704;-1.954210;-2.508245,-2.153984397108811,-2.434215634769906,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.43; -2.15]): різниця просто не встановлена,False,exploratory,-2.1289303375209045,поза наперед оголошеною сім'єю; не коригується,False,False,-2.4605856010951377,-2.2884285145278302,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B0d,moderate,-2.687104;-9.058941;-2.934226;-7.998046;-3.899196;-4.545547;-5.842965;-2.088725;-2.872449;-2.818023;-1.576541;-3.556732;-3.713708;-2.669612;-7.697963;-3.018129;-2.797532,-3.288172395469526,-5.000469417863579,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-5.00; -3.29]): різниця просто не встановлена,False,exploratory,-3.1754071595524325,поза наперед оголошеною сім'єю; не коригується,False,False,-5.2018189926614875,-4.1044375292282,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B1,moderate,1.340697;0.122561;0.408073;1.263409;0.798227;0.654561;0.342058;0.684340;0.677312;0.657885;0.527133;0.831566;0.966611;0.686201;0.219685;0.122750;0.311900,0.763002170413109,0.4885630614299544,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.49; +0.76]): різниця просто не встановлена,False,exploratory,0.7924127526967162,поза наперед оголошеною сім'єю; не коригується,False,False,0.46261346362417227,0.624409912197855,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B2,moderate,1.411147;0.136435;0.530015;1.351094;0.861653;0.622559;0.328133;0.724523;0.741343;0.621948;0.518604;0.930707;1.082063;0.613721;0.218423;0.200741;0.364082,0.806250368878983,0.518691950719126,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.52; +0.81]): різниця просто не встановлена,False,exploratory,0.8393699010950949,поза наперед оголошеною сім'єю; не коригується,False,False,0.49189528744995525,0.6621876066950529,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B3,moderate,-5.001920;-10.391942;-4.559827;-10.056312;-6.930107;-7.101973;-9.030346;-3.992937;-5.001134;-4.875993;-4.220424;-5.866735;-4.912174;-5.710546;-9.313997;-4.235915;-4.507862,-5.403044280527389,-7.0956267538140665,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-7.10; -5.40]): різниця просто не встановлена,False,exploratory,-5.268956195076915,поза наперед оголошеною сім'єю; не коригується,False,False,-7.271456992123096,-6.218243844549853,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B4,moderate,-2.566640;-8.579400;-2.978776;-7.513289;-3.277437;-4.391580;-4.324981;-1.936544;-2.826339;-2.437261;-1.395889;-3.000474;-3.616385;-2.238015;-7.187527;-2.900692;-2.665435,-3.0015670858926886,-4.597625710125088,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-4.60; -3.00]): різниця просто не встановлена,False,exploratory,-2.895430095331444,поза наперед оголошеною сім'єю; не коригується,False,False,-4.804528118849628,-3.7550979617899607,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,B4t,moderate,-2.987423;-8.919829;-2.649811;-7.027605;-5.216417;-5.196345;-7.329658;-2.429821;-3.446779;-3.396008;-2.866024;-4.089255;-3.535969;-3.651831;-7.715653;-2.834842;-3.086771,-3.7338082708629234,-5.315837585912545,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-5.32; -3.73]): різниця просто не встановлена,False,exploratory,-3.6123184339733587,поза наперед оголошеною сім'єю; не коригується,False,False,-5.485508092456044,-4.49294348725829,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a,P,moderate,-1.960967;-7.883107;-1.881054;-6.769515;-3.951961;-4.102677;-6.371686;-1.261797;-2.152134;-2.423394;-1.939324;-3.249546;-2.963112;-3.027637;-6.796157;-1.958390;-2.153885,-2.799166729415445,-4.4198763330842015,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-4.42; -2.80]): різниця просто не встановлена,False,exploratory,-2.684701753086828,поза наперед оголошеною сім'єю; не коригується,False,False,-4.585067487134253,-3.579196671740338,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B0d,moderate,-0.749730;-6.485402;-0.656253;-4.745273;-1.498316;-2.377767;-3.204714;-0.311863;-0.930076;-0.460830;0.478855;-1.350505;-1.555150;-0.010663;-5.661259;-1.063919;-0.289287,-1.0672390405401018,-2.6400010254358555,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.64; -1.07]): різниця просто не встановлена,False,exploratory,-0.9497629137396499,поза наперед оголошеною сім'єю; не коригується,False,False,-2.8428200087359388,-1.8160090147003685,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.0005999400059994001,nan,0.0005999400059994001,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.000152587890625,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B1,moderate,3.278071;2.696100;2.686046;4.516181;3.199107;2.822341;2.980309;2.461201;2.619685;3.015077;2.582529;3.037793;3.125168;3.345150;2.256389;2.076961;2.820145,3.1366996317864277,2.714906377940378,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+2.71; +3.14]): різниця просто не встановлена,False,exploratory,3.1824303849716715,поза наперед оголошеною сім'єю; не коригується,False,False,2.6815180014139313,2.912838426725685,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B2,moderate,3.348521;2.709974;2.807988;4.603866;3.262534;2.790339;2.966384;2.501384;2.683716;2.979140;2.574000;3.136934;3.240620;3.272670;2.255127;2.154951;2.872327,3.1774883743469124,2.7509599853949496,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+2.75; +3.18]): різниця просто не встановлена,False,exploratory,3.224390931318016,поза наперед оголошеною сім'єю; не коригується,False,False,2.715988318570431,2.950616121222883,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B3,moderate,-3.064545;-7.818403;-2.281854;-6.803539;-4.529227;-4.934193;-6.392095;-2.216075;-3.058761;-2.518801;-2.165028;-3.660508;-2.753617;-3.051597;-7.277293;-2.281705;-1.999617,-3.184393971537123,-4.72690059590755,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-4.73; -3.18]): різниця просто не встановлена,False,exploratory,-3.0732813376297803,поза наперед оголошеною сім'єю; не коригується,False,False,-4.89201751330806,-3.9298153300220235,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B4,moderate,-0.629265;-6.005861;-0.700803;-4.260517;-0.876557;-2.223800;-1.686730;-0.159682;-0.883967;-0.080069;0.659507;-0.794247;-1.457828;0.420934;-5.150823;-0.946482;-0.157191,-0.7715762444509806,-2.248823882187112,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.25; -0.77]): різниця просто не встановлена,False,exploratory,-0.6666806871740178,поза наперед оголошеною сім'єю; не коригується,False,False,-2.428150606607272,-1.4666694472621309,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.0022997700229977,nan,0.0022997700229977,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.0006561279296875,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,B4t,moderate,-1.050049;-6.346289;-0.371838;-3.774833;-2.815536;-3.028565;-4.691407;-0.652959;-1.504406;-1.038816;-0.810628;-1.883028;-1.377412;-0.992881;-5.678949;-0.880632;-0.578526,-1.5066968054932648,-2.9625426542026188,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.96; -1.51]): різниця просто не встановлена,False,exploratory,-1.4031492357153166,поза наперед оголошеною сім'єю; не коригується,False,False,-3.1307368845857653,-2.20451497273046,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0a-R,P,moderate,-0.023593;-5.309567;0.396918;-3.516743;-1.551081;-1.934897;-3.733435;0.515065;-0.209761;-0.066202;0.116072;-1.043319;-0.804555;-0.368688;-4.759453;-0.004179;0.354360,-0.5850081029562975,-2.053994276261087,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.05; -0.59]): різниця просто не встановлена,False,exploratory,-0.48147542917270497,поза наперед оголошеною сім'єю; не коригується,False,False,-2.218661032576604,-1.2907681572125087,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.004899510048995101,nan,0.004899510048995101,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.017425537109375,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0d,B1,moderate,4.027801;9.181502;3.342298;9.261455;4.697423;5.200108;6.185024;2.773065;3.549761;3.475908;2.103674;4.388298;4.680318;3.355813;7.917648;3.140880;3.109432,5.608682708509105,3.922899144443966,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+3.92; +5.61]): різниця просто не встановлена,False,exploratory,5.794781824076276,поза наперед оголошеною сім'єю; не коригується,False,False,3.806956581210422,4.728847441426053,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0d,B2,moderate,4.098251;9.195376;3.464241;9.349140;4.760849;5.168106;6.171098;2.813248;3.613792;3.439970;2.095144;4.487439;4.795770;3.283334;7.916386;3.218870;3.161614,5.644354067991607,3.9650912899311392,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+3.97; +5.64]): різниця просто не встановлена,False,exploratory,5.834143704826804,поза наперед оголошеною сім'єю; не коригується,False,False,3.845420280509246,4.766625135923252,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0d,B3,moderate,-2.314816;-1.333001;-1.625601;-2.058266;-3.030911;-2.556426;-3.187381;-1.904211;-2.128685;-2.057970;-2.643883;-2.310004;-1.198467;-3.040934;-1.616034;-1.217786;-1.710331,-1.8707110696147553,-2.352994965966157,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-2.35; -1.87]): різниця просто не встановлена,False,exploratory,-1.8284979156548409,поза наперед оголошеною сім'єю; не коригується,False,False,-2.401924699446169,-2.1138063153216553,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,9.999000099990002e-05,nan,9.999000099990002e-05,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",1.52587890625e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0d,B4,moderate,0.120464;0.479541;-0.044550;0.484756;0.621759;0.153967;1.517984;0.152181;0.046110;0.380761;0.180652;0.556258;0.097323;0.431597;0.510436;0.117437;0.132096,0.5030955831707973,0.22258515327568063,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [+0.22; +0.50]): різниця просто не встановлена,False,exploratory,0.539227226942036,поза наперед оголошеною сім'єю; не коригується,False,False,0.20325631650870915,0.3493395674382377,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.00019998000199980003,nan,0.00019998000199980003,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",3.0517578125e-05,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
B0d,B4t,moderate,-0.300319;0.139113;0.284415;0.970440;-1.317221;-0.650798;-1.486692;-0.341096;-0.574330;-0.577986;-1.289483;-0.532523;0.177739;-0.982218;-0.017690;0.183287;-0.289239,-0.13597185224781833,-0.6355135445569765,0.5,еквівалентність у межах ±0.5 НЕ показана (90% CI [-0.64; -0.14]): різниця просто не встановлена,False,exploratory,-0.09047751124232169,поза наперед оголошеною сім'єю; не коригується,False,False,-0.6900093359306111,-0.38850595803009136,paired cluster bootstrap over scenes,psnr_full,10000,17,17,0,17,0,0.0108989101089891,nan,0.0108989101089891,"двобічний bootstrap-тест на парних різницях (10000 перевибірок, seed 20240909)",0.017425537109375,,,True,False,scene,uav:cal_canopy_mix;uav:cal_dune_flat;uav:cal_sea_edge;uav:cal_water_east;uav:dune_fast;uav:dune_forest_edge;uav:dune_ridge;uav:forest_canopy;uav:forest_fast;uav:sea_open;uav:shoreline;uav:sky_horizon;uav:spit_far;uav:val_coast_curve;uav:val_sand_texture;uav:val_treeline;uav:village,,
